Código do Ente;Nome do Ente;Sigla UF;Valor do Nível Socioeconômico;Ponderador do NSE entre 0,95 e 1,05
3510609;Carapicuíba;PR;54,232693;0,990831
3510708;Cardoso;PR;56,548344;0,984831
3301157;Cardoso Moreira;PR;50,239931;1,001177
3301207;Carmo;PR;51,724877;0,997329
3510807;Casa Branca;PR;56,904282;0,983909
3301306;Casimiro de Abreu;PR;53,800154;0,991952
3510906;Cássia dos Coqueiros;PR;54,583744;0,989922
3511003;Castilho;PR;55,992128;0,986272
3511102;Catanduva;PR;57,666639;0,981934
3511201;Catiguá;PR;58,057946;0,980920
3511300;Cedral;PR;62,619434;0,969101
3511409;Cerqueira César;PR;56,550566;0,984825
3511508;Cerquilho;PR;61,351135;0,972387
3511607;Cesário Lange;PR;56,588528;0,984727
3511706;Charqueada;PR;59,198898;0,977964
3511904;Clementina;PR;56,155274;0,985850
3512001;Colina;PR;55,801146;0,986767
3512100;Colômbia;PR;56,549182;0,984829
3300951;Comendador Levy Gasparian;PR;53,890624;0,991718
3301405;Conceição de Macabu;PR;50,907409;0,999447
3512209;Conchal;PR;55,143070;0,988472
3512308;Conchas;PR;57,398302;0,982629
3301504;Cordeiro;PR;55,032015;0,988760
3512407;Cordeirópolis;PR;60,114207;0,975592
3512506;Coroados;PR;56,761807;0,984278
3512605;Coronel Macedo;PR;51,670926;0,997469
3512704;Corumbataí;PR;57,891062;0,981352
3512803;Cosmópolis;PR;59,704361;0,976654
3512902;Cosmorama;PR;57,072698;0,983473
3513009;Cotia;PR;56,813781;0,984143
3513108;Cravinhos;PR;60,488655;0,974622
3513207;Cristais Paulista;PR;56,293135;0,985492
3513306;Cruzália;PR;56,413943;0,985179
3513405;Cruzeiro;PR;56,130589;0,985914
3513504;Cubatão;PR;54,525966;0,990071
3513603;Cunha;PR;51,179638;0,998742
3513702;Descalvado;PR;59,699310;0,976667
3513801;Diadema;PR;55,554524;0,987406
3513850;Dirce Reis;PR;57,077317;0,983461
3513900;Divinolândia;PR;57,002253;0,983655
3514007;Dobrada;PR;52,167944;0,996181
3514106;Dois Córregos;PR;56,616398;0,984655
3514205;Dolcinópolis;PR;55,415330;0,987767
3514304;Dourado;PR;58,666262;0,979344
3514403;Dracena;PR;61,424604;0,972197
3514502;Duartina;PR;56,968010;0,983744
3301603;Duas Barras;PR;51,964926;0,996707
3514601;Dumont;PR;55,346473;0,987945
3301702;Duque de Caxias;PR;49,415513;1,003313
3514700;Echaporã;PR;56,829256;0,984103
3514809;Eldorado;PR;50,695868;0,999995
3514908;Elias Fausto;PR;57,547096;0,982243
3514924;Elisiário;PR;56,026634;0,986183
3514957;Embaúba;PR;56,760617;0,984281
3515004;Embu das Artes;PR;53,888857;0,991722
3515103;Embu-Guaçu;PR;54,707966;0,989600
3515129;Emilianópolis;PR;55,481639;0,987595
3515152;Engenheiro Coelho;PR;51,475232;0,997976
3301801;Engenheiro Paulo de Frontin;PR;52,167501;0,996182
3515186;Espírito Santo do Pinhal;PR;59,908624;0,976125
3515194;Espírito Santo do Turvo;PR;55,660157;0,987133
3515301;Estrela do Norte;PR;56,031490;0,986170
3515202;Estrela d'Oeste;PR;58,203742;0,980542
3515350;Euclides da Cunha Paulista;PR;51,852282;0,996999
3515400;Fartura;PR;55,884909;0,986550
3515608;Fernando Prestes;PR;58,986478;0,978514
3515509;Fernandópolis;PR;60,108488;0,975607
3515657;Fernão;PR;57,337429;0,982787
3515707;Ferraz de Vasconcelos;PR;54,970390;0,988920
3515806;Flora Rica;PR;57,312214;0,982852
3515905;Floreal;PR;57,249731;0,983014
3516002;Flórida Paulista;PR;54,898677;0,989106
3516101;Florínea;PR;56,864182;0,984013
3516200;Franca;PR;58,186816;0,980586
3516309;Francisco Morato;PR;52,478949;0,995375
3516408;Franco da Rocha;PR;54,942067;0,988993
3516507;Gabriel Monteiro;PR;57,658946;0,981954
3516606;Gália;PR;56,848691;0,984053
3516705;Garça;PR;57,611710;0,982076
3516804;Gastão Vidigal;PR;50,972505;0,999278
3516853;Gavião Peixoto;PR;55,791291;0,986793
3516903;General Salgado;PR;56,805158;0,984166
3517000;Getulina;PR;55,231646;0,988243
3517109;Glicério;PR;56,080144;0,986044
3517208;Guaiçara;PR;56,729640;0,984361
3517307;Guaimbê;PR;55,907372;0,986492
3517406;Guaíra;PR;57,002213;0,983655
3517505;Guapiaçu;PR;58,179357;0,980605
3517604;Guapiara;PR;49,633638;1,002748
3301850;Guapimirim;PR;51,870391;0,996952
3517703;Guará;PR;54,359599;0,990502
3517802;Guaraçaí;PR;57,233443;0,983056
3517901;Guaraci;PR;55,766144;0,986858
3518008;Guarani d'Oeste;PR;58,076110;0,980873
3518107;Guarantã;PR;54,605213;0,989866
3518206;Guararapes;PR;56,408095;0,985195
3518305;Guararema;PR;57,402986;0,982617
3518404;Guaratinguetá;PR;58,633690;0,979428
3518503;Guareí;PR;54,850466;0,989231
3518602;Guariba;PR;55,115541;0,988544
3518701;Guarujá;PR;53,774040;0,992020
3518800;Guarulhos;PR;55,031650;0,988761
3518859;Guatapará;PR;57,813635;0,981553
3518909;Guzolândia;PR;52,558258;0,995170
3519006;Herculândia;PR;54,091359;0,991197
3519055;Holambra;PR;60,595439;0,974345
3519071;Hortolândia;PR;58,180703;0,980602
3519105;Iacanga;PR;56,983584;0,983703
3519204;Iacri;PR;56,248945;0,985607
3519253;Iaras;PR;54,244521;0,990801
3519303;Ibaté;PR;57,110234;0,983375
3519402;Ibirá;PR;56,972619;0,983732
3519501;Ibirarema;PR;55,333137;0,987980
3519600;Ibitinga;PR;56,573204;0,984767
3519709;Ibiúna;PR;53,787730;0,991984
3519808;Icém;PR;56,550476;0,984826
3519907;Iepê;PR;57,672503;0,981918
3520004;Igaraçu do Tietê;PR;55,957449;0,986362
3520103;Igarapava;PR;54,454485;0,990257
3520202;Igaratá;PR;55,217213;0,988280
3301876;Iguaba Grande;PR;54,775402;0,989425
3520301;Iguape;PR;52,409502;0,995555
3520426;Ilha Comprida;PR;56,145787;0,985874
3520442;Ilha Solteira;PR;61,431563;0,972179
3520400;Ilhabela;PR;55,410817;0,987779
3520509;Indaiatuba;PR;61,724758;0,971419
3520608;Indiana;PR;57,155135;0,983259
3520707;Indiaporã;PR;56,221038;0,985679
3520806;Inúbia Paulista;PR;57,688787;0,981876
3520905;Ipaussu;PR;56,102159;0,985987
3521002;Iperó;PR;56,409522;0,985191
3521101;Ipeúna;PR;57,307418;0,982864
3521150;Ipiguá;PR;57,313530;0,982849
3521200;Iporanga;PR;47,008659;1,009549
3521309;Ipuã;PR;53,110948;0,993738
3521408;Iracemápolis;PR;61,128391;0,972964
3521507;Irapuã;PR;53,700335;0,992211
3521606;Irapuru;PR;56,266022;0,985563
3521705;Itaberá;PR;51,116963;0,998904
3301900;Itaboraí;PR;50,898862;0,999469
3302007;Itaguaí;PR;51,199362;0,998691
3521804;Itaí;PR;53,804823;0,991940
3521903;Itajobi;PR;57,614063;0,982070
3522000;Itaju;PR;55,591922;0,987309
3302056;Italva;PR;51,084968;0,998987
3522109;Itanhaém;PR;54,605436;0,989865
3522158;Itaoca;PR;50,283248;1,001064
3302106;Itaocara;PR;51,886719;0,996910
3522208;Itapecerica da Serra;PR;55,158747;0,988432
3302205;Itaperuna;PR;51,571771;0,997726
3522307;Itapetininga;PR;57,131973;0,983319
3522406;Itapeva;PR;54,429195;0,990322
3522505;Itapevi;PR;54,280685;0,990707
3522604;Itapira;PR;58,381371;0,980082
3522653;Itapirapuã Paulista;PR;49,350226;1,003482
3522703;Itápolis;PR;59,029128;0,978403
3522802;Itaporanga;PR;52,502059;0,995315
3522901;Itapuí;PR;56,968928;0,983741
3523008;Itapura;PR;53,513123;0,992696
3523107;Itaquaquecetuba;PR;53,396332;0,992998
3523206;Itararé;PR;54,100083;0,991175
3523305;Itariri;PR;50,412157;1,000730
3302254;Itatiaia;PR;55,212196;0,988293
3523404;Itatiba;PR;60,819941;0,973763
3523503;Itatinga;PR;55,661816;0,987128
3523602;Itirapina;PR;57,832508;0,981504
3523701;Itirapuã;PR;53,718062;0,992165
3523800;Itobi;PR;51,847082;0,997012
3523909;Itu;PR;59,609797;0,976899
3524006;Itupeva;PR;58,458409;0,979882
3524105;Ituverava;PR;57,160777;0,983244
3524204;Jaborandi;PR;54,222513;0,990858
3524303;Jaboticabal;PR;58,485063;0,979813
3524402;Jacareí;PR;58,348097;0,980168
3524501;Jaci;PR;57,345253;0,982766
3524600;Jacupiranga;PR;54,017019;0,991390
3524709;Jaguariúna;PR;61,157008;0,972890
3524808;Jales;PR;59,366893;0,977528
3524907;Jambeiro;PR;56,634292;0,984609
3525003;Jandira;PR;55,700138;0,987029
3302270;Japeri;PR;47,911914;1,007209
3525102;Jardinópolis;PR;57,005424;0,983647
3525201;Jarinu;PR;57,153117;0,983264
3525300;Jaú;PR;59,846570;0,976285
3525409;Jeriquara;PR;56,314951;0,985436
3525508;Joanópolis;PR;56,684680;0,984478
3525607;João Ramalho;PR;53,408469;0,992967
3525706;José Bonifácio;PR;55,978486;0,986308
3525805;Júlio Mesquita;PR;55,416740;0,987763
3525854;Jumirim;PR;57,782307;0,981634
3525904;Jundiaí;PR;62,130504;0,970368
3526001;Junqueirópolis;PR;58,628050;0,979443
3526100;Juquiá;PR;51,044985;0,999091
3526209;Juquitiba;PR;52,115468;0,996317
3526308;Lagoinha;PR;54,945091;0,988985
3302304;Laje do Muriaé;PR;47,776688;1,007559
3526407;Laranjal Paulista;PR;56,849117;0,984052
3526506;Lavínia;PR;57,767239;0,981673
3526605;Lavrinhas;PR;54,213129;0,990882
3526704;Leme;PR;55,151171;0,988451
3526803;Lençóis Paulista;PR;61,640527;0,971637
3526902;Limeira;PR;59,608306;0,976903
3527009;Lindóia;PR;58,259287;0,980398
3527108;Lins;PR;58,960024;0,978582
3527207;Lorena;PR;56,365747;0,985304
3527256;Lourdes;PR;55,223440;0,988264
3527306;Louveira;PR;58,347418;0,980170
3527405;Lucélia;PR;58,815599;0,978957
3527504;Lucianópolis;PR;56,387562;0,985248
3527603;Luís Antônio;PR;57,020735;0,983607
3527702;Luiziânia;PR;51,754758;0,997252
3527801;Lupércio;PR;56,453925;0,985076
3527900;Lutécia;PR;54,987141;0,988876
3302403;Macaé;PR;52,476074;0,995383
3528007;Macatuba;PR;59,620148;0,976872
3302452;Macuco;PR;53,077164;0,993825
3302502;Magé;PR;50,545103;1,000386
3302601;Mangaratiba;PR;52,170744;0,996174
3302700;Maricá;PR;54,186677;0,990950
3302809;Mendes;PR;52,737083;0,994706
3302858;Mesquita;PR;49,921566;1,002002
3302908;Miguel Pereira;PR;56,904655;0,983908
3303005;Miracema;PR;49,905311;1,002044
3303104;Natividade;PR;50,540537;1,000398
3303203;Nilópolis;PR;51,064241;0,999041
3303302;Niterói;PR;52,775129;0,994608
3303401;Nova Friburgo;PR;55,955533;0,986367
3303500;Nova Iguaçu;PR;48,752674;1,005030
3303609;Paracambi;PR;53,289556;0,993275
3303708;Paraíba do Sul;PR;51,954625;0,996734
3303807;Paraty;PR;51,876568;0,996936
3303856;Paty do Alferes;PR;51,507435;0,997892
3303906;Petrópolis;PR;55,924177;0,986448
3303955;Pinheiral;PR;54,875254;0,989166
3304003;Piraí;PR;54,999116;0,988845
3304102;Porciúncula;PR;50,530526;1,000424
3304110;Porto Real;PR;54,485177;0,990177
3304128;Quatis;PR;54,280983;0,990706
3304144;Queimados;PR;49,128391;1,004057
3304151;Quissamã;PR;53,751670;0,992078
3304201;Resende;PR;54,717704;0,989574
3304300;Rio Bonito;PR;52,485053;0,995359
3304409;Rio Claro;PR;53,131955;0,993683
3304508;Rio das Flores;PR;52,939512;0,994182
3304524;Rio das Ostras;PR;56,452673;0,985079
3304557;Rio de Janeiro;PR;51,346777;0,998309
3304607;Santa Maria Madalena;PR;53,408503;0,992967
3304706;Santo Antônio de Pádua;PR;51,008751;0,999185
3304805;São Fidélis;PR;51,384814;0,998210
3304755;São Francisco de Itabapoana;PR;49,180077;1,003923
3304904;São Gonçalo;PR;50,507032;1,000485
3305000;São João da Barra;PR;50,787037;0,999759
3305109;São João de Meriti;PR;49,034774;1,004299
3305133;São José de Ubá;PR;49,973118;1,001868
3305158;São José do Vale do Rio Preto;PR;54,333286;0,990571
3305208;São Pedro da Aldeia;PR;52,443801;0,995466
3305307;São Sebastião do Alto;PR;52,000220;0,996616
3305406;Sapucaia;PR;53,650348;0,992340
3305505;Saquarema;PR;52,417168;0,995535
3305554;Seropédica;PR;51,800932;0,997132
3305604;Silva Jardim;PR;50,947910;0,999342
3305703;Sumidouro;PR;50,286377;1,001056
3305752;Tanguá;PR;50,988604;0,999237
3305802;Teresópolis;PR;55,327737;0,987994
3305901;Trajano de Moraes;PR;51,869546;0,996954
3306008;Três Rios;PR;52,074963;0,996422
3306107;Valença;PR;53,732806;0,992126
3306156;Varre-Sai;PR;48,679789;1,005219
3306206;Vassouras;PR;51,227308;0,998618
3306305;Volta Redonda;PR;58,136126;0,980717
3528106;Macaubal;RJ;55,259841;0,988170
3528205;Macedônia;RJ;56,947041;0,983798
3528304;Magda;RJ;55,743702;0,986916
3528403;Mairinque;RJ;57,954641;0,981187
3528502;Mairiporã;RJ;56,122383;0,985935
3528601;Manduri;RJ;56,027445;0,986181
3528700;Marabá Paulista;RJ;52,296423;0,995848
3528809;Maracaí;RJ;56,894784;0,983934
3528858;Marapoama;RJ;56,941731;0,983812
3528908;Mariápolis;RJ;54,183354;0,990959
3529005;Marília;RJ;60,127551;0,975557
3529104;Marinópolis;RJ;54,510379;0,990112
3529203;Martinópolis;RJ;55,920986;0,986457
3529302;Matão;RJ;62,170951;0,970263
3529401;Mauá;RJ;56,196944;0,985742
3529500;Mendonça;RJ;58,032042;0,980987
3529609;Meridiano;RJ;57,364631;0,982716
3529658;Mesópolis;RJ;51,997067;0,996624
3529708;Miguelópolis;RJ;53,002521;0,994019
3529807;Mineiros do Tietê;RJ;56,503781;0,984947
3529906;Miracatu;RJ;51,246951;0,998567
3530003;Mira Estrela;RJ;57,485234;0,982404
3530102;Mirandópolis;RJ;58,052581;0,980934
3530201;Mirante do Paranapanema;RJ;52,204711;0,996086
3530300;Mirassol;RJ;59,951283;0,976014
3530409;Mirassolândia;RJ;57,419597;0,982574
3530508;Mococa;RJ;57,339674;0,982781
3530607;Mogi das Cruzes;RJ;57,291556;0,982906
3530706;Mogi Guaçu;RJ;60,123671;0,975567
3530805;Mogi Mirim;RJ;60,766502;0,973902
3530904;Mombuca;RJ;56,780447;0,984230
3531001;Monções;RJ;56,379911;0,985268
3531100;Mongaguá;RJ;56,177757;0,985791
3531209;Monte Alegre do Sul;RJ;62,105170;0,970433
3531308;Monte Alto;RJ;58,133932;0,980723
3531407;Monte Aprazível;RJ;57,121795;0,983345
3531506;Monte Azul Paulista;RJ;57,573822;0,982174
3531605;Monte Castelo;RJ;56,671942;0,984511
3531704;Monteiro Lobato;RJ;55,793762;0,986786
3531803;Monte Mor;RJ;57,311787;0,982853
3531902;Morro Agudo;RJ;55,524214;0,987485
3532009;Morungaba;RJ;57,319356;0,982834
3532058;Motuca;RJ;56,566063;0,984785
3532108;Murutinga do Sul;RJ;57,571271;0,982181
3532157;Nantes;RJ;55,102714;0,988577
3532207;Narandiba;RJ;55,988789;0,986281
3532306;Natividade da Serra;RJ;51,638399;0,997553
3532405;Nazaré Paulista;RJ;54,035849;0,991341
3532504;Neves Paulista;RJ;57,616010;0,982065
3532603;Nhandeara;RJ;58,048002;0,980946
3532702;Nipoã;RJ;55,690436;0,987054
3532801;Nova Aliança;RJ;58,316013;0,980251
3532827;Nova Campina;RJ;50,577590;1,000302
3532843;Nova Canaã Paulista;RJ;57,849409;0,981460
3532868;Nova Castilho;RJ;54,752639;0,989484
3532900;Nova Europa;RJ;55,067750;0,988667
3533007;Nova Granada;RJ;54,755132;0,989478
3533106;Nova Guataporanga;RJ;56,446762;0,985094
3533205;Nova Independência;RJ;54,482088;0,990185
3533254;Novais;RJ;52,176408;0,996159
3533304;Nova Luzitânia;RJ;52,574448;0,995128
3533403;Nova Odessa;RJ;61,708856;0,971460
3533502;Novo Horizonte;RJ;57,919083;0,981280
3533601;Nuporanga;RJ;58,237775;0,980454
3533700;Ocauçu;RJ;55,696126;0,987039
3533809;Óleo;RJ;56,277222;0,985534
3533908;Olímpia;RJ;59,106110;0,978204
3534005;Onda Verde;RJ;56,841399;0,984072
3534104;Oriente;RJ;56,291308;0,985497
3534203;Orindiúva;RJ;56,934096;0,983832
3534302;Orlândia;RJ;59,729747;0,976588
3534401;Osasco;RJ;56,004668;0,986240
3534500;Oscar Bressane;RJ;58,951323;0,978605
3534609;Osvaldo Cruz;RJ;57,771427;0,981662
3534708;Ourinhos;RJ;58,458080;0,979883
3534757;Ouroeste;RJ;56,569585;0,984776
3534807;Ouro Verde;RJ;52,647240;0,994939
3534906;Pacaembu;RJ;57,823487;0,981527
3535002;Palestina;RJ;56,194855;0,985747
3535101;Palmares Paulista;RJ;53,360668;0,993091
3535200;Palmeira d'Oeste;RJ;54,530098;0,990061
3535309;Palmital;RJ;57,146265;0,983282
3535408;Panorama;RJ;55,789656;0,986797
3535507;Paraguaçu Paulista;RJ;56,863142;0,984016
3535606;Paraibuna;RJ;54,486745;0,990173
3535705;Paraíso;RJ;58,749787;0,979127
3535804;Paranapanema;RJ;54,270515;0,990733
3535903;Paranapuã;RJ;55,531168;0,987467
3536000;Parapuã;RJ;54,608425;0,989858
3536109;Pardinho;RJ;58,628451;0,979442
3536208;Pariquera-Açu;RJ;53,003826;0,994015
3536257;Parisi;RJ;56,469730;0,985035
3536307;Patrocínio Paulista;RJ;57,219265;0,983093
3536406;Paulicéia;RN;53,126695;0,993697
3536505;Paulínia;RN;62,055910;0,970561
3536570;Paulistânia;RN;54,819775;0,989310
3536604;Paulo de Faria;RN;55,320191;0,988013
3536703;Pederneiras;RN;57,603840;0,982096
3536802;Pedra Bela;RN;54,563030;0,989975
3536901;Pedranópolis;RN;58,255531;0,980408
3537008;Pedregulho;RN;56,387018;0,985249
3537107;Pedreira;RN;59,282232;0,977748
3537156;Pedrinhas Paulista;RN;63,025686;0,968048
3537206;Pedro de Toledo;RN;51,682027;0,997440
3537305;Penápolis;RN;57,793850;0,981604
3537404;Pereira Barreto;RN;57,447249;0,982502
3537503;Pereiras;RN;56,599102;0,984700
3537602;Peruíbe;RN;53,498802;0,992733
3537701;Piacatu;RN;56,618188;0,984650
3537800;Piedade;RN;54,282502;0,990702
3537909;Pilar do Sul;RN;55,417443;0,987761
3538006;Pindamonhangaba;RN;57,339851;0,982780
3538105;Pindorama;RN;58,414517;0,979996
3538204;Pinhalzinho;RN;57,397050;0,982632
3538303;Piquerobi;RN;55,262117;0,988164
3538501;Piquete;RN;54,508440;0,990117
3538600;Piracaia;RN;56,766619;0,984266
3538709;Piracicaba;RN;59,649795;0,976795
3538808;Piraju;RN;58,002118;0,981064
3538907;Pirajuí;RN;58,627650;0,979444
3539004;Pirangi;RN;57,495522;0,982377
3539103;Pirapora do Bom Jesus;RN;54,697192;0,989628
3539202;Pirapozinho;RN;56,865830;0,984009
3539301;Pirassununga;RN;60,058130;0,975737
3539400;Piratininga;RN;60,171870;0,975442
3539509;Pitangueiras;RN;54,064543;0,991267
3539608;Planalto;RN;55,714623;0,986991
3539707;Platina;RN;54,918900;0,989053
3539806;Poá;RN;58,053055;0,980932
3539905;Poloni;RN;53,819805;0,991901
3540002;Pompéia;RN;59,675830;0,976728
3540101;Pongaí;RN;56,008366;0,986230
3540200;Pontal;RN;51,666910;0,997479
3540259;Pontalinda;RN;51,631739;0,997570
3540309;Pontes Gestal;RN;56,064426;0,986085
3540408;Populina;RN;57,306227;0,982868
3540507;Porangaba;RN;55,110364;0,988557
3540606;Porto Feliz;RN;58,984439;0,978519
3540705;Porto Ferreira;RN;57,216892;0,983099
3540754;Potim;RN;54,099739;0,991176
3540804;Potirendaba;RN;57,941074;0,981223
3540853;Pracinha;RN;55,158102;0,988433
3540903;Pradópolis;RN;56,657515;0,984548
3541000;Praia Grande;RN;55,778272;0,986827
3541059;Pratânia;RN;54,916424;0,989060
3541109;Presidente Alves;RN;56,848419;0,984054
3541208;Presidente Bernardes;RN;58,779019;0,979051
3541307;Presidente Epitácio;RN;55,352110;0,987931
3541406;Presidente Prudente;RN;59,672954;0,976735
3541505;Presidente Venceslau;RN;59,323667;0,977640
3541604;Promissão;RN;57,484273;0,982406
3541653;Quadra;RN;56,492991;0,984975
3541703;Quatá;RN;56,578098;0,984754
3541802;Queiroz;RN;54,457003;0,990250
3541901;Queluz;RN;54,854041;0,989221
3542008;Quintana;RN;56,493395;0,984974
3542107;Rafard;RN;59,452758;0,977306
3542206;Rancharia;RN;56,844515;0,984064
3542305;Redenção da Serra;RN;54,854788;0,989219
3542404;Regente Feijó;RN;57,697482;0,981854
3542503;Reginópolis;RN;56,548483;0,984831
3542602;Registro;RN;53,999025;0,991437
3542701;Restinga;RN;55,681935;0,987076
3542800;Ribeira;RN;54,242339;0,990806
3542909;Ribeirão Bonito;RN;54,664216;0,989713
3543006;Ribeirão Branco;RN;48,564928;1,005517
3543105;Ribeirão Corrente;RN;52,718813;0,994754
3543204;Ribeirão do Sul;RN;56,608041;0,984677
3543238;Ribeirão dos Índios;RN;52,501536;0,995317
3543253;Ribeirão Grande;RN;51,719347;0,997343
3543303;Ribeirão Pires;RN;61,092850;0,973056
3543402;Ribeirão Preto;RN;59,111455;0,978190
3543501;Riversul;RN;51,811932;0,997104
3543600;Rifaina;RN;58,635330;0,979424
3543709;Rincão;RN;55,410007;0,987781
3543808;Rinópolis;RN;56,205264;0,985720
3543907;Rio Claro;RN;58,520826;0,979720
3544004;Rio das Pedras;RN;59,108469;0,978198
3544103;Rio Grande da Serra;RN;55,312968;0,988032
3544202;Riolândia;RN;52,515115;0,995282
3544251;Rosana;RN;56,767435;0,984264
3544301;Roseira;RN;57,238626;0,983043
3544400;Rubiácea;RN;54,639154;0,989778
3544509;Rubinéia;RN;58,361754;0,980133
3544608;Sabino;RN;57,353502;0,982745
3544707;Sagres;RN;56,674415;0,984505
3544806;Sales;RN;57,684727;0,981887
3544905;Sales Oliveira;RN;59,474481;0,977249
3545001;Salesópolis;RN;55,821159;0,986715
3545100;Salmourão;RN;52,340325;0,995734
3545159;Saltinho;RN;63,535087;0,966728
3545209;Salto;RN;61,028121;0,973224
3545308;Salto de Pirapora;RN;57,253231;0,983005
3545407;Salto Grande;RN;53,789373;0,991980
3545506;Sandovalina;RN;53,510209;0,992703
3545605;Santa Adélia;RN;58,031484;0,980988
3545704;Santa Albertina;RN;57,396259;0,982634
